"DateTime","holdings"
"2024-10-07 13:13:22",47503.73
"2024-10-10 14:50:39",46265.45
"2024-10-11 17:37:04",47808.2
"2024-10-14 19:41:39",48861.65
"2024-10-15 16:26:05",49081.34
"2024-10-18 13:54:10",49081.34
"2024-10-22 15:02:07",52256.77
"2024-10-25 14:59:33",48757.03
"2024-10-28 13:47:27",50115
"2024-10-30 13:09:01",50379.42
"2024-11-01 16:02:35",49041.44
"2024-11-04 15:00:16",46645.11
"2024-11-05 15:50:57",46465.38
"2024-11-06 14:19:25",48137.8
"2024-11-08 16:35:10",48367.45
"2024-11-11 18:51:25",49608.87
"2024-11-12 17:19:39",49548.97
"2024-11-13 16:11:14",49708.71
"2024-11-14 14:29:29",47876.63
"2024-11-15 17:08:03",46683.55
"2024-11-18 14:59:02",46828.31
"2024-11-19 16:40:06",49698.67
"2024-11-20 15:27:35",49738.6
"2024-11-21 16:31:33",49909.82
"2024-11-26 18:02:02",48741.75
"2024-12-02 15:39:05",49001.31
"2024-12-03 15:30:52",48022.97
"2024-12-04 16:21:57",48019.47
"2024-12-05 14:54:26",48144.26
"2024-12-06 17:03:22",48388.83
"2024-12-09 14:57:31",48034.45
"2024-12-10 15:53:42",48094.35
"2024-12-11 16:19:04",48613.44
"2024-12-12 18:21:24",48703.28
"2024-12-13 17:17:02",48982.79
"2024-12-16 15:41:21",49431.99
"2024-12-17 18:15:03",49269.27
"2024-12-18 15:48:23",49204.39
"2024-12-19 14:51:13",49204.39
"2024-12-20 14:58:25",47183.03
"2024-12-24 04:45:26",47013.34
"2024-12-24 20:20:42",46244.74
"2024-12-26 18:44:35",48201.15
"2024-12-27 20:44:29",47008.36
"2024-12-30 17:05:03",46728.88
"2024-12-31 15:25:36",46607.1
"2025-01-02 17:56:23",46776.79
"2025-01-03 19:29:28",49035.51
"2025-01-07 16:34:10",48324.87
"2025-01-08 16:25:05",46747.89
"2025-01-10 18:27:21",46807.77
"2025-01-13 15:28:23",45809.7
"2025-01-14 18:12:49",45839.64
"2025-01-15 17:42:44",47223.94
"2025-01-16 18:01:56",48770.92
"2025-01-17 14:15:50",49693.1
"2025-01-21 18:45:46",49772.94
"2025-01-22 18:12:19",49651.19
"2025-01-23 15:39:24",49728.03
"2025-01-24 17:40:29",51329.81
"2025-01-27 15:14:43",50830.81
"2025-01-28 14:35:41",50716.05
"2025-01-30 17:38:41",50835.8
"2025-01-31 17:46:58",51183.09
"2025-02-03 16:29:58",50684.11
"2025-02-04 14:56:04",51252.94
"2025-02-07 14:54:26",51866.66
"2025-02-12 19:18:35",50868.76
